Target Speed,Current Speed,Target Pitch,Current Pitch 1,Current Pitch 2
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,7
50,200,0,0,7
50,200,0,0,7
50,200,0,0,6
50,200,0,0,7
50,200,0,0,7
50,200,0,0,7
50,200,0,0,7
50,200,0,0,7
50,200,0,0,7
50,200,0,0,7
50,200,0,0,7
50,200,0,0,7
50,200,0,0,6
50,200,0,0,6
50,200,0,0,7
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,7
50,200,0,0,7
50,200,0,0,7
50,200,0,0,7
50,200,0,0,7
50,200,0,0,6
50,200,0,0,6
50,200,0,0,7
50,200,0,0,7
50,200,0,0,7
50,200,0,0,7
50,200,0,0,7
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,7
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,6
50,200,0,0,7
50,200,10,0,6
50,200,10,0,7
50,200,10,0,6
50,200,10,0,5
50,200,10,0,5
50,200,10,0,7
50,200,10,0,6
50,200,10,0,6
50,200,10,0,7
50,200,10,0,7
50,200,10,0,7
50,200,10,0,7
50,200,10,0,7
50,200,10,0,8
50,200,10,0,8
50,200,10,0,8
50,200,10,0,8
50,200,10,0,7
50,200,10,0,8
50,200,20,0,9
50,200,20,0,9
50,200,20,0,14
50,200,20,0,28
50,200,20,0,33
50,200,20,0,35
50,200,20,0,36
50,200,20,0,35
50,200,20,0,36
50,200,20,0,36
50,200,20,0,36
50,200,20,0,35
50,200,20,0,36
50,200,20,0,35
50,200,20,0,35
50,200,20,0,35
50,200,20,0,35
50,200,20,0,35
50,200,20,0,36
50,200,30,0,36
50,200,30,0,35
50,200,30,0,35
50,200,30,0,35
50,200,30,0,34
50,200,30,0,35
50,200,30,0,35
50,200,30,0,35
50,200,30,0,35
50,200,30,0,36
50,200,30,0,35
50,200,30,0,35
50,200,30,0,36
50,200,30,0,36
50,200,30,0,36
50,200,30,0,35
50,200,30,0,35
50,200,30,0,35
50,200,30,0,35
50,200,0,0,33
50,200,0,0,-22
50,200,0,0,-77
50,200,0,0,-94
50,200,0,0,-99
50,200,0,0,-98
50,200,0,0,43
50,200,0,0,91
50,200,0,0,3
50,200,0,0,-68
50,200,0,0,-90
50,200,0,0,-94
50,200,0,0,50
50,200,0,0,118
50,200,0,0,29
50,200,0,0,-57
50,200,0,0,-279
50,200,0,0,-378
50,200,0,0,-424
50,200,0,0,-443
50,200,0,0,-450
50,200,0,0,-452
50,200,0,0,-454
50,200,0,0,-454
50,200,0,0,-454
50,200,0,0,-455
50,200,0,0,-455
50,200,0,0,-456
50,200,0,0,-456
50,200,0,0,-457
50,200,0,0,-457
50,200,0,0,-456
50,200,0,0,-457
50,200,0,0,-457
50,200,0,0,-457
50,200,0,0,-457
50,200,0,0,-457
50,200,0,0,-457
50,200,0,0,-457
50,200,0,0,-457
50,200,0,0,-457
50,200,0,0,-456
50,200,0,0,-453
50,200,0,0,-444
50,200,0,0,-434
50,200,0,0,-428
50,200,0,0,-426
50,200,0,0,-426
50,200,0,0,-425
50,200,0,0,-425
50,200,0,0,-425
50,200,0,0,-425
50,200,0,0,-425
50,200,0,0,-425
50,200,0,0,-425
50,200,0,0,-426
50,200,0,0,-425
50,200,0,0,-425
50,200,0,0,-425
50,200,0,0,-425
50,200,0,0,-425
50,200,0,0,-425
50,200,0,0,-426
