Target Speed,Current Speed,Target Pitch,Current Pitch 1,Current Pitch 2
50.0,100.0,30.0,-32.0,30.0
50.0,100.0,30.0,-33.0,29.0
50.0,100.0,30.0,-33.0,29.0
50.0,100.0,30.0,-32.0,29.0
50.0,100.0,30.0,-32.0,29.0
50.0,100.0,30.0,-33.0,29.0
50.0,100.0,30.0,-33.0,29.0
50.0,100.0,30.0,-33.0,29.0
50.0,100.0,30.0,-33.0,29.0
50.0,100.0,30.0,-33.0,29.0
50.0,100.0,30.0,-33.0,29.0
50.0,100.0,0.0,-33.0,29.0
50.0,100.0,0.0,-33.0,29.0
50.0,100.0,0.0,-34.0,29.0
50.0,100.0,0.0,-34.0,29.0
50.0,100.0,0.0,-33.0,29.0
50.0,100.0,0.0,-34.0,28.0
50.0,100.0,0.0,-34.0,27.0
50.0,100.0,0.0,-34.0,23.0
50.0,100.0,0.0,-34.0,20.0
50.0,100.0,0.0,-34.0,17.0
50.0,100.0,0.0,-34.0,10.0
50.0,100.0,0.0,-34.0,5.0
50.0,100.0,0.0,-34.0,3.0
50.0,100.0,0.0,-33.0,3.0
50.0,100.0,0.0,-34.0,5.0
50.0,100.0,0.0,-33.0,7.0
50.0,100.0,0.0,-34.0,8.0
50.0,100.0,0.0,-34.0,9.0
50.0,100.0,0.0,-34.0,10.0
50.0,100.0,0.0,-34.0,12.0
50.0,100.0,0.0,-34.0,12.0
50.0,100.0,0.0,-34.0,12.0
50.0,100.0,0.0,-34.0,12.0
50.0,100.0,0.0,-34.0,12.0
50.0,100.0,0.0,-34.0,12.0
50.0,100.0,0.0,-34.0,13.0
50.0,100.0,0.0,-34.0,13.0
50.0,100.0,0.0,-34.0,12.0
50.0,100.0,0.0,-34.0,12.0
50.0,100.0,0.0,-33.0,12.0
50.0,100.0,0.0,-34.0,12.0
50.0,100.0,0.0,-34.0,12.0
50.0,100.0,0.0,-34.0,12.0
50.0,100.0,0.0,-34.0,12.0
50.0,100.0,0.0,-34.0,12.0
